timestamp,name,class,level,fcr,teleportTime,killTime,viperQuit,coldImmune
2023-08-30T13:44:56.732Z,sighbertwo,Sorceress,94,143,4813,,,
2023-08-30T13:50:00.254Z,sighberthree,Sorceress,95,139,5688,,1,
2023-08-30T13:51:18.860Z,sighbertwo,Sorceress,94,143,4750,27750,,
2023-08-30T13:56:56.010Z,sighberthree,Sorceress,95,139,4859,,1,
2023-08-30T14:00:10.114Z,sighberthree,Sorceress,95,139,5765,,1,
2023-08-30T14:05:19.338Z,sighberthree,Sorceress,95,139,4812,,1,
2023-08-30T14:18:13.590Z,sighberthree,Sorceress,95,139,5110,20859,,
2023-08-30T14:22:26.819Z,sighberthree,Sorceress,95,139,4750,12329,,
2023-08-30T14:30:49.177Z,sighbertwo,Sorceress,94,143,4969,,1,
2023-08-30T14:34:40.140Z,sighbertwo,Sorceress,94,143,4953,,1,
2023-08-30T14:35:22.965Z,sighberthree,Sorceress,95,139,4891,22609,,
2023-08-30T14:38:24.737Z,sighbertwo,Sorceress,94,143,4875,,1,
2023-08-30T14:42:02.330Z,sighbertwo,Sorceress,94,143,5219,13016,,
2023-08-30T14:45:32.128Z,sighbertwo,Sorceress,94,143,5781,13625,,
2023-08-30T14:49:10.637Z,sighbertwo,Sorceress,94,143,5172,22031,,
2023-08-30T14:53:18.147Z,sighberthree,Sorceress,95,139,5172,20469,,
2023-08-30T14:56:41.587Z,sighbertwo,Sorceress,94,143,5265,6969,,
2023-08-30T14:57:38.320Z,sighberthree,Sorceress,95,139,4813,8125,,
2023-08-30T15:00:33.867Z,sighbertwo,Sorceress,94,143,4953,,1,
2023-08-30T15:04:15.199Z,sighbertwo,Sorceress,94,143,5922,,1,
2023-08-30T15:14:39.363Z,sighberthree,Sorceress,95,139,4734,8219,,
2023-08-30T15:16:44.539Z,sighberthree,Sorceress,95,139,4688,,1,
2023-08-30T15:21:27.333Z,sighberthree,Sorceress,95,139,4844,7250,,
2023-08-30T15:22:38.522Z,sighbertwo,Sorceress,94,143,5859,,1,
2023-08-30T15:26:24.023Z,sighbertwo,Sorceress,94,143,4797,10047,,
2023-08-30T15:27:27.987Z,sighberthree,Sorceress,95,139,4797,8266,,
2023-08-30T15:32:25.139Z,sighberthree,Sorceress,95,139,5625,9485,,
2023-08-30T15:36:37.518Z,sighberthree,Sorceress,95,139,4766,10969,,
2023-08-30T15:42:31.523Z,sighberthree,Sorceress,95,139,5625,7359,,
2023-08-30T15:53:15.845Z,sighberthree,Sorceress,95,139,4703,,1,
2023-08-30T15:57:20.306Z,sighberthree,Sorceress,95,139,4781,10688,,
2023-08-30T16:03:23.412Z,sighberthree,Sorceress,95,139,4735,,1,
2023-08-30T16:06:35.484Z,sighbertwo,Sorceress,94,143,5734,,,
2023-08-30T16:08:25.385Z,sighberthree,Sorceress,95,139,5641,22359,,
2023-08-30T16:09:58.241Z,sighbertwo,Sorceress,94,143,5203,4531,,
2023-08-30T16:13:50.471Z,sighbertwo,Sorceress,94,143,5781,,1,
2023-08-30T16:17:10.894Z,sighbertwo,Sorceress,94,143,5172,,1,
2023-08-30T16:19:30.005Z,sighberthree,Sorceress,95,139,4766,15781,,
2023-08-30T16:21:07.677Z,sighbertwo,Sorceress,94,143,4828,3969,,
2023-08-30T16:24:40.102Z,sighbertwo,Sorceress,94,143,4875,5781,,
2023-08-30T16:28:16.226Z,sighbertwo,Sorceress,94,143,5828,,1,
2023-08-30T16:34:21.684Z,sighbertwo,Sorceress,94,143,5859,13578,,
2023-08-30T16:36:51.207Z,sighberthree,Sorceress,95,139,5094,,1,
2023-08-30T16:42:09.633Z,sighbertwo,Sorceress,94,143,5297,5468,,
2023-08-30T16:49:00.775Z,sighberthree,Sorceress,95,139,4843,,1,
2023-08-30T16:50:42.122Z,sighbertwo,Sorceress,94,143,5781,,1,
2023-08-30T16:54:18.793Z,sighbertwo,Sorceress,94,143,4890,,1,
2023-08-31T13:12:21.599Z,sighbertwo,Sorceress,94,143,6594,4797,,
2023-08-31T13:15:52.334Z,sighbertwo,Sorceress,94,143,4875,12984,,
2023-08-31T13:17:20.324Z,sighberthree,Sorceress,95,139,4750,11594,,
2023-08-31T13:38:32.659Z,sighberthree,Sorceress,95,139,5625,,1,
2023-08-31T13:47:33.767Z,sighberthree,Sorceress,95,139,5687,,1,
2023-08-31T13:55:59.680Z,sighbertwo,Sorceress,94,143,5219,21250,,
2023-08-31T13:56:42.963Z,sighberthree,Sorceress,95,139,5078,,1,
2023-08-31T14:00:51.676Z,sighberthree,Sorceress,95,139,5093,,1,
2023-08-31T14:08:06.104Z,sighberthree,Sorceress,95,139,6032,,1,
2023-08-31T14:15:08.622Z,sighberthree,Sorceress,95,139,4813,,1,
2023-08-31T14:20:34.811Z,sighberthree,Sorceress,95,139,5110,,1,
2023-08-31T14:22:42.934Z,sighbertwo,Sorceress,94,143,4969,,,
2023-08-31T14:25:52.760Z,sighberthree,Sorceress,95,139,4765,11797,,
2023-08-31T14:34:41.812Z,sighberthree,Sorceress,95,139,5203,,1,
2023-08-31T14:52:33.542Z,sighberthree,Sorceress,95,139,5109,,1,
2023-08-31T14:59:30.409Z,sighberthree,Sorceress,95,139,5109,10687,,
2023-08-31T15:02:49.834Z,sighbertwo,Sorceress,94,143,5734,25375,,
2023-08-31T15:03:53.840Z,sighberthree,Sorceress,95,139,5078,,1,
2023-08-31T15:07:10.909Z,sighbertwo,Sorceress,94,143,5218,,1,
2023-08-31T15:11:07.204Z,sighbertwo,Sorceress,94,143,4875,,,
2023-08-31T15:13:07.663Z,sighberthree,Sorceress,95,139,4766,8594,,
2023-08-31T15:14:43.772Z,sighbertwo,Sorceress,94,143,4907,,1,
2023-08-31T15:18:16.246Z,sighbertwo,Sorceress,94,143,4859,5688,,
2023-08-31T15:23:01.486Z,sighberthree,Sorceress,95,139,4781,19157,,
2023-08-31T15:36:55.476Z,sighberthree,Sorceress,95,139,4828,22860,,
2023-08-31T15:51:49.449Z,sighberthree,Sorceress,95,139,4828,2079,,
2023-08-31T15:57:13.969Z,sighberthree,Sorceress,95,139,5703,9907,,
2023-08-31T15:58:07.926Z,sighbertwo,Sorceress,94,143,5719,5313,,
2023-08-31T16:01:44.505Z,sighbertwo,Sorceress,94,143,4891,13625,,
2023-08-31T16:05:40.359Z,sighbertwo,Sorceress,94,143,4844,33812,,
2023-08-31T16:10:07.714Z,sighbertwo,Sorceress,94,143,5282,,1,
2023-08-31T16:13:44.434Z,sighbertwo,Sorceress,94,143,4860,5890,,
2023-08-31T16:17:20.438Z,sighbertwo,Sorceress,94,143,5813,,,
2023-08-31T16:19:12.983Z,sighberthree,Sorceress,95,139,4859,,1,
2023-08-31T16:21:19.955Z,sighbertwo,Sorceress,94,143,6109,,1,
2023-08-31T16:24:50.050Z,sighbertwo,Sorceress,94,143,4890,40704,,
2023-08-31T16:28:34.194Z,sighbertwo,Sorceress,94,143,4797,,1,
2023-08-31T16:32:02.109Z,sighbertwo,Sorceress,94,143,5828,,1,
2023-08-31T16:35:31.500Z,sighbertwo,Sorceress,94,143,5735,,,
2023-08-31T16:38:58.530Z,sighbertwo,Sorceress,94,143,5547,,1,
2023-08-31T16:39:43.575Z,sighberthree,Sorceress,95,139,5188,,1,
2023-08-31T16:42:52.281Z,sighbertwo,Sorceress,94,143,4891,4859,,
2023-08-31T16:46:25.887Z,sighbertwo,Sorceress,94,143,5891,,1,
2023-08-31T16:48:47.280Z,sighberthree,Sorceress,95,139,5094,8687,,
2023-08-31T16:49:47.626Z,sighbertwo,Sorceress,94,143,5781,26390,,
2023-08-31T16:50:42.368Z,sighberthree,Sorceress,95,139,4891,,1,
2023-08-31T16:53:38.502Z,sighbertwo,Sorceress,94,143,5750,11906,,
2023-08-31T16:57:57.843Z,sighbertwo,Sorceress,94,143,5641,,1,
2023-08-31T16:56:59.727Z,sighberthree,Sorceress,95,139,4734,65235,,
2023-08-31T17:01:35.299Z,sighbertwo,Sorceress,94,143,4875,,,
2023-08-31T17:05:11.457Z,sighbertwo,Sorceress,94,143,4953,,1,
2023-08-31T17:07:52.609Z,sighberthree,Sorceress,95,139,5156,,1,
2023-08-31T17:08:51.146Z,sighbertwo,Sorceress,94,143,5203,,1,
2023-08-31T17:12:26.072Z,sighbertwo,Sorceress,94,143,4875,,,
2023-08-31T17:16:07.501Z,sighbertwo,Sorceress,94,143,4922,10672,,
2023-08-31T17:19:38.059Z,sighbertwo,Sorceress,94,143,5562,,1,
2023-08-31T17:21:37.221Z,sighberthree,Sorceress,95,139,4718,,1,
2023-08-31T17:22:57.536Z,sighbertwo,Sorceress,94,143,4843,25703,,
2023-08-31T17:24:54.515Z,sighberthree,Sorceress,95,139,4765,11172,,
2023-08-31T17:26:50.541Z,sighbertwo,Sorceress,94,143,5844,,1,
2023-08-31T17:30:24.802Z,sighbertwo,Sorceress,94,143,4906,7094,,
2023-08-31T17:32:21.443Z,sighberthree,Sorceress,95,139,4844,,1,
2023-08-31T17:35:55.077Z,sighberthree,Sorceress,95,139,5125,7890,,
2023-08-31T17:36:09.329Z,sighbertwo,Sorceress,94,143,5313,,1,
2023-08-31T17:39:30.210Z,sighbertwo,Sorceress,94,143,5813,,1,
2023-08-31T18:27:14.931Z,sighbertwo,Sorceress,94,143,4844,,,
2023-08-31T18:31:07.824Z,sighbertwo,Sorceress,94,143,4937,16828,,
2023-08-31T18:34:43.153Z,sighbertwo,Sorceress,94,143,4906,,1,
2023-08-31T18:38:25.163Z,sighbertwo,Sorceress,94,143,4844,8531,,
2023-08-31T18:40:30.641Z,sighberthree,Sorceress,95,139,4797,,1,
2023-08-31T18:41:56.201Z,sighbertwo,Sorceress,94,143,5703,,1,
2023-08-31T18:44:09.181Z,sighberthree,Sorceress,95,139,5703,,1,
2023-08-31T18:45:16.567Z,sighbertwo,Sorceress,94,143,5235,,,
2023-08-31T18:49:12.337Z,sighbertwo,Sorceress,94,143,5031,,1,
2023-08-31T18:52:48.907Z,sighbertwo,Sorceress,94,143,5843,22453,,
2023-08-31T18:56:05.625Z,sighbertwo,Sorceress,94,143,5281,,,
2023-08-31T21:25:04.886Z,sighbertwo,Sorceress,94,143,4937,,1,
2023-08-31T21:29:03.314Z,sighbertwo,Sorceress,94,143,4875,5469,,
2023-08-31T21:30:46.211Z,sighberthree,Sorceress,95,139,4766,12625,,
2023-08-31T21:32:38.415Z,sighbertwo,Sorceress,94,143,4922,,,
2023-08-31T21:36:11.669Z,sighbertwo,Sorceress,94,143,5203,,1,
2023-08-31T21:39:46.129Z,sighberthree,Sorceress,95,139,5688,6812,,
2023-08-31T21:39:52.650Z,sighbertwo,Sorceress,94,143,5781,,1,
2023-08-31T21:43:06.741Z,sighbertwo,Sorceress,94,143,4968,,,
